GalaxyID,Class1.1,Class1.2,Class1.3,Categorization
582653,0.823899,0.120183,0.055918,Rounded
582673,0.783743,0.177424,0.038833,Rounded
582691,0.349049,0.650951,0,Feature or Disc
582693,0.494912,0.505088,0,Feature or Disc
582709,0.215263,0.753663,0.031074,Feature or Disc
582729,0.591947,0.408053,0,Rounded
582744,0.626331,0.335453,0.038216,Rounded
582746,0.242005,0.753646,0.00435,Feature or Disc
582758,0.456005,0.543332,6.63E-04,Feature or Disc
582761,0.053552,0.946448,0,Feature or Disc
582768,0.58121,0.322246,0.096544,Rounded
582791,0.827252,0.172748,0,Rounded
582798,0.032768,0.967232,0,Feature or Disc
582822,0.037547,0.95642,0.006033,Feature or Disc
582828,0.831204,0.168796,0,Rounded
582841,0.576459,0.392214,0.031327,Rounded
582886,0.543009,0.411367,0.045624,Rounded
582888,0.744235,0.234882,0.020883,Rounded
582904,0.675314,0.266959,0.057727,Rounded
582911,0.760928,0.128248,0.110824,Rounded
582941,0.6,0.311,0.089,Rounded
582944,0.872044,0.127956,0,Rounded
582961,0.602199,0.375537,0.022264,Rounded
582968,0.515076,0.418818,0.066107,Rounded
583004,0.500765,0.48761,0.011625,Rounded
583009,0.161474,0.811325,0.027201,Feature or Disc
583025,0.845846,0.117117,0.037037,Rounded
583031,0.698972,0.224747,0.076281,Rounded
583046,0.665172,0.334828,0,Rounded
583048,0.124687,0.870081,0.005232,Feature or Disc
583081,0.100617,0.895634,0.003749,Feature or Disc
583089,0.28899,0.68906,0.021951,Feature or Disc
583091,0.478119,0.421044,0.100837,Rounded
583094,0.423679,0.576321,0,Feature or Disc
583117,0,0.992064,0.007936,Feature or Disc
583121,0.019788,0.952701,0.027511,Feature or Disc
583125,0.057059,0.942941,0,Feature or Disc
583128,0.173512,0.819118,0.00737,Feature or Disc
583130,0,0.995934,0.004066,Feature or Disc
583143,0.038467,0.957949,0.003584,Feature or Disc
583151,0.810048,0.140706,0.049246,Rounded
583152,0.813322,0.071902,0.114776,Rounded
583164,0.364797,0.620668,0.014535,Feature or Disc
583166,0.706763,0.229621,0.063616,Rounded
583181,0.5508,0.374325,0.074875,Rounded
583186,0.195781,0.782405,0.021814,Feature or Disc
583187,0.03271,0.95315,0.01414,Feature or Disc
583199,0.042514,0.953269,0.004217,Feature or Disc
583202,0.484321,0.488535,0.027144,Feature or Disc
583207,0.719847,0.280153,0,Rounded
583223,0.257828,0.719298,0.022874,Feature or Disc
583265,0.93,0.023,0.047,Rounded
583311,0.831622,0.126817,0.041561,Rounded
583320,0.184636,0.775968,0.039396,Feature or Disc
583337,0.213603,0.735493,0.050905,Feature or Disc
583347,0.247913,0.735212,0.016875,Feature or Disc
583371,0.849894,0.122675,0.027431,Rounded
583403,0,0.972,0.028,Feature or Disc
583424,0.505368,0.494632,0,Rounded
583435,0.591039,0.351302,0.057659,Rounded
583439,0.047746,0.952254,0,Feature or Disc
583476,0.302,0.696,0.002,Feature or Disc
583487,0.383187,0.613993,0.00282,Feature or Disc
583490,0.216105,0.74788,0.036015,Feature or Disc
583502,0.859336,0.084595,0.056069,Rounded
583524,0.537574,0.4332,0.029225,Rounded
583550,0.755289,0.209417,0.035293,Rounded
583565,0.076763,0.920429,0.002808,Feature or Disc
583568,0.176512,0.821267,0.002222,Feature or Disc
583583,0.782034,0.191118,0.026848,Rounded
583623,0.038068,0.961748,1.84E-04,Feature or Disc
583639,0.65676,0.294064,0.049176,Rounded
583647,0.435521,0.539818,0.024662,Feature or Disc
583649,0.632496,0.367504,0,Rounded
583664,0.444547,0.553838,0.001615,Feature or Disc
583715,0.027972,0.949051,0.022977,Feature or Disc
583731,0.493817,0.458598,0.047584,Rounded
583789,0.875,0.1,0.025,Rounded
583795,0.860629,0.139371,0,Rounded
583820,0.10842,0.89158,0,Feature or Disc
583834,0.392688,0.590942,0.01637,Feature or Disc
583867,0.692002,0.307998,0,Rounded
583878,0.656629,0.343371,0,Rounded
583888,0.500604,0.482551,0.016844,Rounded
583889,0.518625,0.417761,0.063614,Rounded
583898,0.808113,0.165698,0.026189,Rounded
583945,0.106008,0.893992,0,Feature or Disc
583950,0.305097,0.689678,0.005225,Feature or Disc
583975,0.473389,0.48421,0.042401,Feature or Disc
583989,0.094046,0.887481,0.018474,Feature or Disc
584025,0,0.996625,0.003375,Feature or Disc
584055,0.131019,0.86068,0.008302,Feature or Disc
584060,0.622132,0.361022,0.016846,Rounded
584105,0.032886,0.967114,0,Feature or Disc
584118,0.247765,0.741318,0.010917,Feature or Disc
584128,0.554335,0.433419,0.012246,Rounded
584139,0.443505,0.543889,0.012606,Feature or Disc
584142,0.108919,0.88437,0.00671,Feature or Disc
584173,0.125753,0.874247,0,Feature or Disc
584200,0.762,0.167,0.071,Rounded
584205,0.58691,0.371668,0.041422,Rounded
584254,0.709631,0.267252,0.023117,Rounded
584294,0.228575,0.76087,0.010555,Feature or Disc
584295,0.072931,0.927069,0,Feature or Disc
584301,0.673767,0.210625,0.115607,Rounded
584303,0.182516,0.817484,0,Feature or Disc
584324,0.662395,0.337605,0,Rounded
584328,0.53369,0.436935,0.029374,Rounded
584335,0.799437,0.175097,0.025466,Rounded
584346,0.855219,0.07126,0.073521,Rounded
584369,0.173483,0.826517,0,Feature or Disc
584379,0.449816,0.523348,0.026837,Feature or Disc
584386,0.16345,0.827815,0.008734,Feature or Disc
584391,0.176,0.206,0.618,Star or Artifact
584396,0.300244,0.617504,0.082253,Feature or Disc
584420,0.742695,0.257305,0,Rounded
584493,0.199949,0.794172,0.00588,Feature or Disc
584503,0.225637,0.740532,0.03383,Feature or Disc
584518,0.046488,0.953512,0,Feature or Disc
584530,0.252839,0.734329,0.012832,Feature or Disc
584541,0.813157,0.162625,0.024217,Rounded
584544,0.188935,0.789423,0.021642,Feature or Disc
584555,0.231324,0.733769,0.034907,Feature or Disc
584563,0.62269,0.37731,0,Rounded
584567,0.235135,0.745633,0.019231,Feature or Disc
584569,0.273387,0.726613,0,Feature or Disc
584576,0.036671,0.962892,4.37E-04,Feature or Disc
584586,0.287192,0.712808,0,Feature or Disc
584591,0.018397,0.981603,0,Feature or Disc
584597,0.652026,0.347974,0,Rounded
584600,0.519733,0.432324,0.047943,Rounded
584602,0.789485,0.177373,0.033143,Rounded
584618,0.290954,0.70861,4.36E-04,Feature or Disc
584650,0.148012,0.851988,0,Feature or Disc
584660,0.178369,0.821631,0,Feature or Disc
584669,0.889587,0.083434,0.026979,Rounded
584676,0.055737,0.944263,0,Feature or Disc
584695,0.049121,0.948989,0.00189,Feature or Disc
584713,0.657554,0.342446,0,Rounded
584717,0.267114,0.723304,0.009582,Feature or Disc
584721,0.089534,0.906554,0.003912,Feature or Disc
584736,0.417595,0.526799,0.055606,Feature or Disc
584738,0.051754,0.946776,0.00147,Feature or Disc
584756,0.355184,0.644816,0,Feature or Disc
584758,0.126474,0.865973,0.007553,Feature or Disc
584773,0.716664,0.232678,0.050657,Rounded
584775,0.139063,0.823757,0.037181,Feature or Disc
584822,0.48317,0.430474,0.086356,Rounded
584823,0.117845,0.874946,0.007209,Feature or Disc
584841,0.143484,0.845014,0.011502,Feature or Disc
584860,0.418716,0.54168,0.039605,Feature or Disc
584866,0.179158,0.793167,0.027675,Feature or Disc
584874,0.208087,0.782756,0.009157,Feature or Disc
584882,0.864136,0.112887,0.022977,Rounded
584887,0.186,0.814,0,Feature or Disc
584891,0.539698,0.405669,0.054633,Rounded
584892,0.870625,0.129375,0,Rounded
584903,0.434465,0.54721,0.018325,Feature or Disc
584936,0.40184,0.578433,0.019727,Feature or Disc
584944,0.23582,0.737677,0.026503,Feature or Disc
584963,0.740432,0.239552,0.020016,Rounded
584969,0.691638,0.219551,0.088811,Rounded
584986,0.341979,0.639983,0.018038,Feature or Disc
585007,0.655964,0.253385,0.090651,Rounded
585013,0.274324,0.716013,0.009663,Feature or Disc
585029,0.141247,0.845856,0.012897,Feature or Disc
585042,0.838374,0.131254,0.030372,Rounded
585047,0.48472,0.506894,0.008386,Feature or Disc
585048,0.063568,0.928585,0.007847,Feature or Disc
585052,0.877214,0.05576,0.067027,Rounded
585058,0.462731,0.517935,0.019334,Feature or Disc
585068,0.361829,0.453933,0.184238,Feature or Disc
585080,0.316584,0.675691,0.007725,Feature or Disc
585084,0.245274,0.747001,0.007724,Feature or Disc
585085,0.242696,0.745527,0.011777,Feature or Disc
585091,0.48572,0.475114,0.039166,Rounded
585105,0.430372,0.48904,0.080588,Feature or Disc
585106,0.557484,0.442516,0,Rounded
585118,0.397004,0.582783,0.020212,Feature or Disc
585120,0.272385,0.691728,0.035886,Feature or Disc
585134,0.099997,0.881469,0.018534,Feature or Disc
585135,0.271776,0.696547,0.031677,Feature or Disc
585186,0.121821,0.85379,0.024389,Feature or Disc
585194,0.768992,0.163092,0.067915,Rounded
585199,0.108417,0.867212,0.024371,Feature or Disc
585200,0.652284,0.285521,0.062195,Rounded
585210,0.912232,0.047585,0.040183,Rounded
585212,0.839894,0.121589,0.038517,Rounded
585225,0.39563,0.594888,0.009482,Feature or Disc
585226,0.128276,0.867961,0.003763,Feature or Disc
585284,0.772194,0.227806,0,Rounded
585294,0.331306,0.668694,0,Feature or Disc
585301,0.764008,0.203604,0.032387,Rounded
585308,0.418224,0.54793,0.033846,Feature or Disc
585317,0.199942,0.800058,0,Feature or Disc
585328,0.131665,0.85323,0.015104,Feature or Disc
585372,0.717542,0.26097,0.021488,Rounded
585437,0.350769,0.623187,0.026044,Feature or Disc
585467,0.00565,0.98308,0.01127,Feature or Disc
585472,0.623938,0.373909,0.002153,Rounded
585485,0.050378,0.941216,0.008406,Feature or Disc
585493,0.191793,0.794566,0.013641,Feature or Disc
585539,0.370683,0.629317,0,Feature or Disc
585542,0.181748,0.818252,0,Feature or Disc
585555,0.75978,0.224535,0.015684,Rounded
585568,0.094977,0.903008,0.002015,Feature or Disc
585592,0.740662,0.259338,0,Rounded
585602,0.613371,0.340042,0.046587,Rounded
585603,0.062,0.889,0.049,Feature or Disc
585611,0.898977,0.025256,0.075768,Rounded
585614,0.041211,0.958789,0,Feature or Disc
585631,0.202527,0.79061,0.006863,Feature or Disc
585646,0.139371,0.842006,0.018622,Feature or Disc
585656,0.262498,0.737502,0,Feature or Disc
585660,0.008587,0.966602,0.024811,Feature or Disc
585687,0.97982,0,0.02018,Rounded
585692,0.417499,0.582501,0,Feature or Disc
585699,0.019,0.981,0,Feature or Disc
585716,0.929,0.071,0,Rounded
585767,0.15108,0.824025,0.024894,Feature or Disc
585769,0.26946,0.724954,0.005586,Feature or Disc
585774,0.51647,0.468762,0.014769,Rounded
585782,0.766415,0.233585,0,Rounded
585800,0.771268,0.196111,0.032621,Rounded
585814,0.371569,0.615341,0.01309,Feature or Disc
585840,0.726571,0.204111,0.069318,Rounded
585845,0.373034,0.575197,0.051769,Feature or Disc
585853,0.664746,0.245758,0.089496,Rounded
585872,0.691772,0.285016,0.023212,Rounded
585876,0.388078,0.599988,0.011934,Feature or Disc
585887,0.506465,0.413094,0.080441,Rounded
585928,0.456559,0.543441,0,Feature or Disc
585971,0.543105,0.436835,0.02006,Rounded
585972,0.714323,0.247895,0.037782,Rounded
585988,1,0,0,Rounded
585998,0.091396,0.908604,0,Feature or Disc
586014,0.631043,0.346638,0.022319,Rounded
586032,0.401572,0.598428,0,Feature or Disc
586053,0.035305,0.941759,0.022935,Feature or Disc
586075,0.329214,0.245599,0.425188,Rounded
586131,0.410683,0.570566,0.018751,Feature or Disc
586148,0.301496,0.685033,0.013471,Feature or Disc
586149,0.409884,0.589285,8.32E-04,Feature or Disc
586166,0.043552,0.940575,0.015873,Feature or Disc
586177,0.088742,0.911258,0,Feature or Disc
586178,0.13323,0.859852,0.006918,Feature or Disc
586182,0.513343,0.450235,0.036422,Rounded
586214,0.373826,0.559087,0.067087,Feature or Disc
586237,0.42114,0.564496,0.014363,Feature or Disc
586239,0.928072,0.023976,0.047952,Rounded
586249,0.37642,0.614792,0.008788,Feature or Disc
586256,0.336,0.396,0.268,Feature or Disc
586271,0.179545,0.780875,0.03958,Feature or Disc
586290,0.864711,0.135289,0,Rounded
586312,0.081399,0.918601,0,Feature or Disc
586353,0.030799,0.969201,0,Feature or Disc
586359,0.873915,0.119207,0.006877,Rounded
586378,0.667316,0.27965,0.053034,Rounded
586407,0.256135,0.735965,0.0079,Feature or Disc
586417,0.889605,0.088524,0.021871,Rounded
586447,0.518802,0.469074,0.012124,Rounded
586456,0.607,0.368,0.025,Rounded
586459,0.300237,0.649874,0.049889,Feature or Disc
586492,0.481034,0.514158,0.004809,Feature or Disc
586501,0.510028,0.487858,0.002114,Rounded
586534,0.340959,0.612381,0.04666,Feature or Disc
586538,0.549754,0.40649,0.043755,Rounded
586571,0.128436,0.854302,0.017261,Feature or Disc
586572,0.804878,0.195122,0,Rounded
586574,0.557873,0.326785,0.115342,Rounded
586591,1,0,0,Rounded
586612,0.232435,0.767565,0,Feature or Disc
586616,0.031986,0.967908,1.06E-04,Feature or Disc
586623,0.055585,0.942433,0.001981,Feature or Disc
586639,0.53621,0.429423,0.034367,Rounded
586643,0.728705,0.239866,0.031428,Rounded
586658,0.089,0.867,0.044,Feature or Disc
586690,0.304083,0.683959,0.011958,Feature or Disc
586694,0.888952,0.085847,0.025202,Rounded
586708,0.557569,0.429192,0.013239,Rounded
586715,0,1,0,Feature or Disc
586727,0.113736,0.886264,0,Feature or Disc
586741,0.396869,0.599602,0.003529,Feature or Disc
586771,0.623642,0.354666,0.021693,Rounded
586777,0.031515,0.968485,0,Feature or Disc
586795,0.68366,0.313782,0.002558,Rounded
586799,0.125908,0.83471,0.039382,Feature or Disc
586823,0.303011,0.696989,0,Feature or Disc
586839,0.143823,0.838795,0.017381,Feature or Disc
586848,0.162726,0.821387,0.015888,Feature or Disc
586854,0.519577,0.450465,0.029958,Rounded
586865,0.373263,0.605382,0.021355,Feature or Disc
586914,0.024,0.976,0,Feature or Disc
586927,0.504923,0.436575,0.058502,Rounded
586929,0.044865,0.949076,0.006059,Feature or Disc
586933,0.831834,0.115717,0.052448,Rounded
586981,0.694434,0.291865,0.0137,Rounded
586983,0.297387,0.689338,0.013275,Feature or Disc
586991,0.796286,0.135653,0.068061,Rounded
587008,0.047077,0.944227,0.008696,Feature or Disc
587019,0.558226,0.413502,0.028273,Rounded
587029,0.524941,0.475059,0,Rounded
587034,0.675537,0.30946,0.015003,Rounded
587063,0.632829,0.367171,0,Rounded
587065,0.251756,0.748244,0,Feature or Disc
587068,0.109792,0.874474,0.015734,Feature or Disc
587069,0.467782,0.522619,0.009599,Feature or Disc
587070,0.841944,0.126393,0.031664,Rounded
587092,0.874742,0.121854,0.003404,Rounded
587098,0.012516,0.987118,3.66E-04,Feature or Disc
587116,0.528897,0.415263,0.05584,Rounded
587128,0.760413,0.239587,0,Rounded
587140,0.216,0.784,0,Feature or Disc
587165,0.153265,0.83602,0.010716,Feature or Disc
587167,0.502932,0.497068,0,Rounded
587174,0.128473,0.860367,0.01116,Feature or Disc
587179,0.697005,0.302995,0,Rounded
587188,0.635796,0.345263,0.018941,Rounded
587202,0.552935,0.376818,0.070247,Rounded
587211,0.707675,0.200412,0.091912,Rounded
587239,0.222023,0.752497,0.025479,Feature or Disc
587265,0.215689,0.779067,0.005243,Feature or Disc
587292,0.710083,0.267952,0.021965,Rounded
587306,0.364838,0.635162,0,Feature or Disc
587308,0.826403,0.157457,0.016141,Rounded
587311,0.75406,0.073371,0.172569,Rounded
587320,0.743733,0.227517,0.02875,Rounded
587359,0.450498,0.536583,0.012918,Feature or Disc
587369,0.479087,0.498573,0.022339,Feature or Disc
587424,0.601646,0.29071,0.107645,Rounded
587447,0.828364,0.171636,0,Rounded
587450,0.201682,0.779059,0.019259,Feature or Disc
587485,0.640781,0.333681,0.025538,Rounded
587517,0.552518,0.292644,0.154838,Rounded
587537,0.538369,0.353227,0.108404,Rounded
587551,0.311683,0.688317,0,Feature or Disc
587562,0.860947,0.109754,0.029299,Rounded
587564,0.02985,0.97015,0,Feature or Disc
587567,0.813093,0.133253,0.053654,Rounded
587575,0.168368,0.815705,0.015927,Feature or Disc
587598,0.312292,0.659394,0.028314,Feature or Disc
587622,0.642699,0.299534,0.057768,Rounded
587646,0.713161,0.286839,0,Rounded
587676,0.291369,0.706068,0.002563,Feature or Disc
587679,0.543968,0.430983,0.025048,Rounded
587687,0.760505,0.185122,0.054373,Rounded
587692,0.082031,0.917969,0,Feature or Disc
587693,0.648628,0.196218,0.155154,Rounded
587700,0.295372,0.685987,0.018642,Feature or Disc
587705,0.366563,0.61665,0.016787,Feature or Disc
587708,0.263533,0.710225,0.026242,Feature or Disc
587716,0.656,0.125,0.219,Rounded
587723,0.231534,0.728968,0.039498,Feature or Disc
587727,0.560063,0.439937,0,Rounded
587743,0.148017,0.841232,0.010751,Feature or Disc
587752,0.053425,0.946575,0,Feature or Disc
587754,0.285907,0.699531,0.014562,Feature or Disc
587780,0.013067,0.986933,0,Feature or Disc
587802,0.457038,0.542962,0,Feature or Disc
587884,0.466395,0.520879,0.012727,Feature or Disc
587914,0.67365,0.176517,0.149832,Rounded
587921,0.288131,0.69674,0.01513,Feature or Disc
587942,0.903223,0,0.096777,Rounded
587965,0.542814,0.443355,0.013831,Rounded
588004,0.499787,0.462348,0.037864,Rounded
588016,0.592214,0.35933,0.048456,Rounded
588019,0.17339,0.82661,0,Feature or Disc
588044,0.542499,0.4174,0.0401,Rounded
588060,0.731212,0.24279,0.025997,Rounded
588068,0.44502,0.53143,0.02355,Feature or Disc
588078,0.164754,0.835246,0,Feature or Disc
588091,0.945278,0,0.054722,Rounded
588137,0.305745,0.693853,4.02E-04,Feature or Disc
588175,0,0.99249,0.00751,Feature or Disc
588188,0.813373,0.165223,0.021404,Rounded
588207,0.290124,0.709876,0,Feature or Disc
588210,0.812592,0.162222,0.025186,Rounded
588224,0.397987,0.529906,0.072107,Feature or Disc
588234,0.012357,0.987643,0,Feature or Disc
588247,0.96963,0,0.03037,Rounded
588259,0.735,0.224,0.041,Rounded
588269,0.820077,0.156205,0.023718,Rounded
588271,0.795238,0.1805,0.024263,Rounded
588276,0.473939,0.494868,0.031193,Feature or Disc
588278,0.491761,0.418181,0.090058,Rounded
588285,0.241969,0.758031,0,Feature or Disc
588300,0.87,0.089,0.041,Rounded
588303,0.826867,0.129293,0.04384,Rounded
588317,0.040913,0.959087,0,Feature or Disc
588336,0.17765,0.817729,0.00462,Feature or Disc
588354,0.319324,0.658728,0.021947,Feature or Disc
588356,0,1,0,Feature or Disc
588359,0.066949,0.933051,0,Feature or Disc
588361,0.023645,0.976355,0,Feature or Disc
588371,0.290845,0.708133,0.001022,Feature or Disc
588377,0.688595,0.283716,0.02769,Rounded
588408,0.171155,0.815947,0.012898,Feature or Disc
588418,0.361534,0.586781,0.051686,Feature or Disc
588434,0.631354,0.310442,0.058204,Rounded
588448,0.2036,0.795491,9.09E-04,Feature or Disc
588457,0.41738,0.58262,0,Feature or Disc
588462,0.030501,0.965286,0.004213,Feature or Disc
588476,0.373574,0.587166,0.03926,Feature or Disc
588480,0.737033,0.248008,0.014959,Rounded
588490,0.086244,0.90339,0.010366,Feature or Disc
588506,0.198142,0.801858,0,Feature or Disc
588522,0.345364,0.645276,0.00936,Feature or Disc
588531,0.71107,0.28893,0,Rounded
588533,0.493183,0.506817,0,Feature or Disc
588551,0.809066,0.190934,0,Rounded
588555,0.113,0.361,0.526,Star or Artifact
588559,0.525639,0.454561,0.0198,Rounded
588577,0.24655,0.744417,0.009033,Feature or Disc
588588,0.204178,0.791802,0.00402,Feature or Disc
588607,0.644004,0.316849,0.039147,Rounded
588613,0.925,0.043,0.032,Rounded
588620,0.172157,0.827843,0,Feature or Disc
588621,0.010961,0.989039,0,Feature or Disc
